Participant,HR,respr,Time(sec),Label
26,68.0,11.95619135,1646062913,0
26,78.0,11.95619135,1646062914,0
26,73.67,11.95619135,1646062915,0
26,71.25,11.95619135,1646062916,0
26,69.8,11.95619135,1646062917,0
26,68.67,11.95619135,1646062918,0
26,69.43,11.95619135,1646062919,0
26,70.12,11.95619135,1646062920,0
26,70.44,11.95619135,1646062921,0
26,71.0,11.95619135,1646062922,0
26,71.36,11.95619135,1646062923,0
26,71.67,11.95619135,1646062924,0
26,72.0,11.95619135,1646062925,0
26,72.43,11.95619135,1646062926,0
26,72.73,11.95619135,1646062927,0
26,73.06,11.95619135,1646062928,0
26,73.88,11.95619135,1646062929,0
26,74.56,11.95619135,1646062930,0
26,75.11,11.95619135,1646062931,0
26,75.6,11.95619135,1646062932,0
26,75.62,11.95619135,1646062933,0
26,75.59,11.95619135,1646062934,0
26,75.61,11.95619135,1646062935,0
26,75.62,11.95619135,1646062936,0
26,75.52,11.95619135,1646062937,0
26,75.46,11.95619135,1646062938,0
26,75.37,11.95619135,1646062939,0
26,75.36,11.95619135,1646062940,0
26,75.41,11.95619135,1646062941,0
26,75.43,11.95619135,1646062942,0
26,75.42,11.95619135,1646062943,0
26,75.41,11.95619135,1646062944,0
26,75.39,11.95619135,1646062945,0
26,75.38,11.95619135,1646062946,0
26,75.37,11.95619135,1646062947,0
26,75.33,11.95619135,1646062948,0
26,75.32,11.95619135,1646062949,0
26,75.32,11.95619135,1646062950,0
26,75.33,11.95619135,1646062951,0
26,75.38,11.95619135,1646062952,0
26,75.44,11.95619135,1646062953,0
26,75.48,11.95619135,1646062954,0
26,75.56,11.95619135,1646062955,0
26,75.68,11.95619135,1646062956,0
26,75.78,11.95619135,1646062957,0
26,75.89,11.95619135,1646062958,0
26,76.04,11.95619135,1646062959,0
26,76.15,11.95619135,1646062960,0
26,77.04,11.95619135,1646062961,0
26,77.88,11.95619135,1646062962,0
26,78.67,11.95619135,1646062963,0
26,79.4,11.95619135,1646062964,0
26,80.13,11.95619135,1646062965,0
26,80.83,11.95619135,1646062966,0
26,81.55,11.95619135,1646062967,0
26,82.21,11.95619135,1646062968,0
26,82.88,11.95619135,1646062969,0
26,83.29,11.95619135,1646062970,0
26,83.75,11.95619135,1646062971,0
26,84.23,11.95619135,1646062972,0
26,85.03,11.95619135,1646062973,0
26,85.43,11.95619135,1646062974,0
26,86.23,11.95619135,1646062975,0
26,87.12,11.95619135,1646062976,0
26,87.83,11.95619135,1646062977,0
26,88.57,11.95619135,1646062978,0
26,89.12,11.95619135,1646062979,0
26,89.7,11.95619135,1646062980,0
26,90.32,11.95619135,1646062981,0
26,90.93,11.95619135,1646062982,0
26,91.57,11.95619135,1646062983,0
26,92.23,11.95619135,1646062984,0
26,92.9,11.95619135,1646062985,0
26,93.5,11.95619135,1646062986,0
26,94.15,11.95619135,1646062987,0
26,94.77,11.95619135,1646062988,0
26,95.25,11.95619135,1646062989,0
26,95.73,11.95619135,1646062990,0
26,96.25,11.95619135,1646062991,0
26,96.82,11.95619135,1646062992,0
26,97.57,11.95619135,1646062993,0
26,98.35,11.95619135,1646062994,0
26,99.12,11.95619135,1646062995,0
26,99.88,11.95619135,1646062996,0
26,100.78,11.95619135,1646062997,0
26,101.62,11.95619135,1646062998,0
26,102.65,11.95619135,1646062999,0
26,103.65,11.95619135,1646063000,0
26,104.75,11.95619135,1646063001,0
26,105.82,11.95619135,1646063002,0
26,106.9,11.95619135,1646063003,0
26,108.02,11.95619135,1646063004,0
26,109.15,11.95619135,1646063005,0
26,110.3,11.95619135,1646063006,0
26,111.47,11.95619135,1646063007,0
26,112.68,11.95619135,1646063008,0
26,113.83,11.95619135,1646063009,0
26,114.93,11.95619135,1646063010,0
26,115.98,11.95619135,1646063011,0
26,117.02,11.54396537,1646063012,0
26,118.05,11.68313403,1646063013,0
26,119.27,11.88231899,1646063014,0
26,119.98,11.76695667,1646063015,0
26,120.68,11.65381285,1646063016,0
26,121.35,11.6782739,1646063017,0
26,122.0,11.5681015,1646063018,0
26,122.62,11.4599884,1646063019,0
26,123.28,11.50202555,1646063020,0
26,123.25,11.39650238,1646063021,0
26,123.15,11.29289781,1646063022,0
26,123.07,11.42179062,1646063023,0
26,122.97,11.60552463,1646063024,0
26,122.87,11.78600672,1646063025,0
26,122.75,11.9071821,1646063026,0
26,122.58,12.02625008,1646063027,0
26,122.42,12.10648355,1646063028,0
26,122.25,12.00300934,1646063029,0
26,122.25,11.90128892,1646063030,0
26,122.2,12.07018565,1646063031,0
26,122.1,11.96960077,1646063032,0
26,121.95,11.87067845,1646063033,0
26,121.87,11.77337781,1646063034,0
26,121.77,11.88578937,1646063035,0
26,121.58,11.99638784,1646063036,0
26,121.58,12.07108341,1646063037,0
26,121.57,12.14459333,1646063038,0
26,121.57,12.21694561,1646063039,0
26,121.53,12.24650072,1646063040,0
26,121.55,12.27559762,1646063041,0
26,121.47,12.30424686,1646063042,0
26,121.43,12.33245872,1646063043,0
26,121.33,12.37755914,1646063044,0
26,120.9,12.44489579,1646063045,0
26,120.53,12.54306821,1646063046,0
26,120.17,12.68719363,1646063047,0
26,119.8,12.82919956,1646063048,0
26,119.4,12.86902813,1646063049,0
26,119.0,13.00765836,1646063050,0
26,118.65,13.09825075,1646063051,0
26,118.33,13.18754896,1646063052,0
26,117.98,13.3209706,1646063053,0
26,117.58,13.45251306,1646063054,0
26,117.2,13.58221576,1646063055,0
26,116.82,13.6656726,1646063056,0
26,116.43,13.74797831,1646063057,0
26,116.12,13.87299215,1646063058,0
26,115.58,13.77861806,1646063059,0
26,115.07,13.9017355,1646063060,0
26,114.43,14.02320036,1646063061,0
26,113.82,13.92971236,1646063062,0
26,113.22,13.83746261,1646063063,0
26,112.5,13.74642667,1646063064,0
26,111.78,13.65658075,1646063065,0
26,111.05,13.56790165,1646063066,0
26,110.28,13.4803668,1646063067,0
26,109.45,13.39395419,1646063068,0
26,108.63,13.30864238,1646063069,0
26,107.85,13.22441047,1646063070,0
26,107.12,13.14123808,1646063071,0
26,106.43,13.05910534,1646063072,0
26,105.73,12.97799288,1646063073,0
26,104.88,12.89788182,1646063074,0
26,104.47,12.930936,1646063075,0
26,103.97,12.85208883,1646063076,0
26,103.42,12.86039267,1646063077,0
26,102.87,12.78292043,1646063078,0
26,102.32,12.80218438,1646063079,0
26,101.67,12.7259809,1646063080,0
26,101.05,12.65067924,1646063081,0
26,100.5,12.72685171,1646063082,0
26,99.95,12.80213328,1646063083,0
26,99.43,12.83401456,1646063084,0
26,98.73,12.83381795,1646063085,0
26,98.07,12.82693603,1646063086,0
26,97.48,12.84506782,1646063087,0
26,96.97,12.85289256,1646063088,0
26,96.38,12.87067283,1646063089,0
26,95.93,12.90109441,1646063090,0
26,95.48,12.97203802,1646063091,0
26,95.02,13.07774892,1646063092,0
26,94.63,13.00549616,1646063093,0
26,94.23,12.93403739,1646063094,0
