Participant,HR,respr,Time(sec),Label
17,83.0,9.436834922,1645456378,0
17,78.0,9.436834922,1645456379,0
17,71.0,9.436834922,1645456380,0
17,68.0,9.436834922,1645456381,0
17,66.0,9.436834922,1645456382,0
17,66.67,9.436834922,1645456383,0
17,66.71,9.436834922,1645456384,0
17,66.75,9.436834922,1645456385,0
17,66.67,9.436834922,1645456386,0
17,66.9,9.436834922,1645456387,0
17,67.18,9.436834922,1645456388,0
17,67.33,9.436834922,1645456389,0
17,67.54,9.436834922,1645456390,0
17,67.71,9.436834922,1645456391,0
17,67.67,9.436834922,1645456392,0
17,68.38,9.436834922,1645456393,0
17,68.94,9.436834922,1645456394,0
17,69.5,9.436834922,1645456395,0
17,69.84,9.436834922,1645456396,0
17,70.25,9.436834922,1645456397,0
17,70.76,9.436834922,1645456398,0
17,71.23,9.436834922,1645456399,0
17,71.52,9.436834922,1645456400,0
17,71.75,9.436834922,1645456401,0
17,72.28,9.436834922,1645456402,0
17,72.77,9.436834922,1645456403,0
17,73.33,9.436834922,1645456404,0
17,73.82,9.436834922,1645456405,0
17,74.24,9.436834922,1645456406,0
17,74.63,9.436834922,1645456407,0
17,74.52,9.436834922,1645456408,0
17,73.78,9.436834922,1645456409,0
17,73.06,9.436834922,1645456410,0
17,72.41,9.436834922,1645456411,0
17,71.74,9.436834922,1645456412,0
17,71.28,9.436834922,1645456413,0
17,70.95,9.436834922,1645456414,0
17,70.53,9.436834922,1645456415,0
17,70.18,9.436834922,1645456416,0
17,69.82,9.436834922,1645456417,0
17,69.44,9.436834922,1645456418,0
17,69.5,9.436834922,1645456419,0
17,69.67,9.436834922,1645456420,0
17,69.86,9.436834922,1645456421,0
17,69.98,9.436834922,1645456422,0
17,70.11,9.436834922,1645456423,0
17,70.23,9.436834922,1645456424,0
17,70.31,9.436834922,1645456425,0
17,70.37,9.436834922,1645456426,0
17,70.5,9.436834922,1645456427,0
17,70.63,9.436834922,1645456428,0
17,70.88,9.436834922,1645456429,0
17,71.13,9.436834922,1645456430,0
17,71.37,9.436834922,1645456431,0
17,71.51,9.436834922,1645456432,0
17,71.71,9.436834922,1645456433,0
17,71.91,9.436834922,1645456434,0
17,72.1,9.436834922,1645456435,0
17,72.31,9.436834922,1645456436,0
17,72.63,9.436834922,1645456437,0
17,72.78,9.436834922,1645456438,0
17,73.1,9.436834922,1645456439,0
17,73.7,9.436834922,1645456440,0
17,74.27,9.436834922,1645456441,0
17,74.85,9.436834922,1645456442,0
17,75.23,9.436834922,1645456443,0
17,75.7,9.436834922,1645456444,0
17,76.18,9.436834922,1645456445,0
17,76.67,9.436834922,1645456446,0
17,77.1,9.436834922,1645456447,0
17,77.52,9.436834922,1645456448,0
17,77.93,9.436834922,1645456449,0
17,78.33,9.436834922,1645456450,0
17,78.72,9.436834922,1645456451,0
17,79.17,9.436834922,1645456452,0
17,79.4,9.436834922,1645456453,0
17,79.68,9.436834922,1645456454,0
17,79.95,9.436834922,1645456455,0
17,80.27,9.436834922,1645456456,0
17,80.55,9.436834922,1645456457,0
17,80.78,9.436834922,1645456458,0
17,81.0,9.436834922,1645456459,0
17,81.27,9.436834922,1645456460,0
17,81.53,9.436834922,1645456461,0
17,81.68,9.436834922,1645456462,0
17,81.88,9.436834922,1645456463,0
17,81.97,9.436834922,1645456464,0
17,82.08,9.436834922,1645456465,0
17,82.23,9.436834922,1645456466,0
17,82.37,9.436834922,1645456467,0
17,82.77,9.436834922,1645456468,0
17,83.5,9.436834922,1645456469,0
17,84.3,9.436834922,1645456470,0
17,85.02,9.436834922,1645456471,0
17,85.82,9.436834922,1645456472,0
17,86.48,9.436834922,1645456473,0
17,87.08,9.436834922,1645456474,0
17,87.77,9.436834922,1645456475,0
17,88.4,9.436834922,1645456476,0
17,89.05,9.263838384,1645456477,0
17,89.68,9.172117212,1645456478,0
17,90.02,9.082194494,1645456479,0
17,90.23,8.994017848,1645456480,0
17,90.42,9.215229215,1645456481,0
17,90.65,9.127465127,1645456482,0
