Participant,HR,respr,Time(sec),Label
19,90.0,14.66110416,1646039939,0
19,82.5,14.66110416,1646039940,0
19,80.33,14.66110416,1646039941,0
19,81.0,14.66110416,1646039942,0
19,76.6,14.66110416,1646039943,0
19,72.83,14.66110416,1646039944,0
19,72.29,14.66110416,1646039945,0
19,72.0,14.66110416,1646039946,0
19,72.0,14.66110416,1646039947,0
19,72.2,14.66110416,1646039948,0
19,72.45,14.66110416,1646039949,0
19,72.67,14.66110416,1646039950,0
19,72.85,14.66110416,1646039951,0
19,73.0,14.66110416,1646039952,0
19,73.13,14.66110416,1646039953,0
19,73.12,14.66110416,1646039954,0
19,73.06,14.66110416,1646039955,0
19,72.89,14.66110416,1646039956,0
19,72.68,14.66110416,1646039957,0
19,72.5,14.66110416,1646039958,0
19,72.33,14.66110416,1646039959,0
19,72.18,14.66110416,1646039960,0
19,72.04,14.66110416,1646039961,0
19,71.88,14.66110416,1646039962,0
19,71.76,14.66110416,1646039963,0
19,71.65,14.66110416,1646039964,0
19,71.56,14.66110416,1646039965,0
19,71.36,14.66110416,1646039966,0
19,71.48,14.66110416,1646039967,0
19,71.6,14.66110416,1646039968,0
19,71.68,14.66110416,1646039969,0
19,71.72,14.66110416,1646039970,0
19,72.03,14.66110416,1646039971,0
19,72.29,14.66110416,1646039972,0
19,72.66,14.66110416,1646039973,0
19,72.97,14.66110416,1646039974,0
19,73.24,14.66110416,1646039975,0
19,73.61,14.66110416,1646039976,0
19,73.77,14.66110416,1646039977,0
19,73.97,14.66110416,1646039978,0
19,74.12,14.66110416,1646039979,0
19,74.29,14.66110416,1646039980,0
19,74.42,14.66110416,1646039981,0
19,74.57,14.66110416,1646039982,0
19,74.73,14.66110416,1646039983,0
19,74.93,14.66110416,1646039984,0
19,75.15,14.66110416,1646039985,0
19,75.4,14.66110416,1646039986,0
19,75.57,14.66110416,1646039987,0
19,75.7,14.66110416,1646039988,0
19,75.8,14.66110416,1646039989,0
19,75.85,14.66110416,1646039990,0
19,75.89,14.66110416,1646039991,0
19,76.0,14.66110416,1646039992,0
19,76.04,14.66110416,1646039993,0
19,76.12,14.66110416,1646039994,0
19,76.3,14.66110416,1646039995,0
19,76.52,14.66110416,1646039996,0
19,76.34,14.66110416,1646039997,0
19,76.17,14.66110416,1646039998,0
19,75.75,14.66110416,1646039999,0
19,75.58,14.66110416,1646040000,0
19,75.38,14.66110416,1646040001,0
19,75.07,14.66110416,1646040002,0
19,75.13,14.66110416,1646040003,0
19,75.28,14.66110416,1646040004,0
19,75.2,14.66110416,1646040005,0
19,75.1,14.66110416,1646040006,0
19,74.97,14.66110416,1646040007,0
19,74.78,14.66110416,1646040008,0
19,74.58,14.66110416,1646040009,0
19,74.38,14.66110416,1646040010,0
19,74.17,14.66110416,1646040011,0
19,73.95,14.66110416,1646040012,0
19,73.73,14.66110416,1646040013,0
19,73.55,14.66110416,1646040014,0
19,73.4,14.66110416,1646040015,0
19,73.28,14.66110416,1646040016,0
19,73.18,14.66110416,1646040017,0
19,73.08,14.66110416,1646040018,0
19,73.0,14.66110416,1646040019,0
19,72.92,14.66110416,1646040020,0
